Accident_Index,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Sex_of_Driver,Sex_of_Casualty,Age_of_Driver,Age_of_Casualty
2.02E+12,3,2,1,03/02/18,7,16:10,3,1,1,10
2.02E+12,3,1,1,09/02/18,6,16:40,1,1,46,38
2.02E+12,3,1,1,09/02/18,6,12:19,3,2,1,48
2.02E+12,3,2,1,09/02/18,6,15:15,2,2,32,4
2.02E+12,3,1,1,09/02/18,6,17:45,2,1,26,19
2.02E+12,3,2,1,09/02/18,6,13:29,3,2,1,27
2.02E+12,3,1,1,08/02/18,5,8:31,1,2,21,30
2.02E+12,3,1,1,09/02/18,6,19:15,1,1,48,26
2.02E+12,3,2,1,09/02/18,6,18:15,1,1,30,23
2.02E+12,3,2,1,09/02/18,6,18:50,1,2,50,21
2.02E+12,3,2,1,09/02/18,6,14:30,1,2,63,25
2.02E+12,2,4,4,09/02/18,6,17:29,1,1,1,19
2.02E+12,3,2,1,09/02/18,6,20:00,1,1,20,54
2.02E+12,3,3,2,09/02/18,6,3:11,3,2,1,28
2.02E+12,2,1,1,09/02/18,6,18:30,1,2,41,2
2.02E+12,3,2,1,09/02/18,6,19:20,1,1,41,16
2.02E+12,3,1,1,09/02/18,6,15:55,2,1,20,75
2.02E+12,3,1,3,09/02/18,6,18:45,3,1,1,43
2.02E+12,3,2,1,09/02/18,6,18:00,1,2,50,57
2.02E+12,3,2,1,09/02/18,6,17:05,1,2,39,42
2.02E+12,3,2,1,09/02/18,6,17:10,1,1,41,39
2.02E+12,2,1,1,09/02/18,6,19:30,2,2,73,31
2.02E+12,3,2,2,09/02/18,6,5:06,1,2,43,24
2.02E+12,3,2,1,09/02/18,6,16:30,2,2,32,25
2.02E+12,3,1,1,09/02/18,6,18:40,2,1,22,9
2.02E+12,3,1,1,09/02/18,6,20:58,1,1,19,50
2.02E+12,2,1,1,09/02/18,6,18:46,1,2,36,38
2.02E+12,3,1,1,09/02/18,6,20:45,3,1,1,7
2.02E+12,3,1,1,09/02/18,6,17:26,1,1,34,22
2.02E+12,3,1,1,09/02/18,6,23:39,1,2,54,55
2.02E+12,2,1,1,09/02/18,6,23:40,2,1,24,32
2.02E+12,3,2,1,09/02/18,6,21:53,2,2,28,42
2.02E+12,3,2,1,10/02/18,7,2:31,1,2,1,37
2.02E+12,3,1,1,10/02/18,7,3:50,1,2,48,48
2.02E+12,3,2,1,09/02/18,6,23:03,1,2,23,46
2.02E+12,3,2,1,10/02/18,7,3:30,2,1,61,38
2.02E+12,3,1,1,10/02/18,7,6:10,3,1,1,20
2.02E+12,3,1,1,29/01/18,2,15:20,1,1,39,52
2.02E+12,2,1,1,10/02/18,7,6:40,1,1,33,34
2.02E+12,3,2,1,31/01/18,4,7:00,1,1,32,50
2.02E+12,3,2,1,02/02/18,6,17:15,1,1,33,32
2.02E+12,3,2,1,09/02/18,6,17:15,1,2,52,81
2.02E+12,3,2,1,05/02/18,2,7:35,3,2,1,93
2.02E+12,3,2,1,10/02/18,7,10:00,2,1,40,40
2.02E+12,3,2,1,15/01/18,2,7:35,1,1,1,16
2.02E+12,3,3,1,29/01/18,2,18:00,1,2,44,18
2.02E+12,2,1,1,10/02/18,7,1:15,1,2,30,31
2.02E+12,3,2,1,10/02/18,7,6:25,1,1,43,22
2.02E+12,3,1,1,08/02/18,5,8:35,1,2,1,73
2.02E+12,3,2,1,10/02/18,7,9:25,3,1,1,64
2.02E+12,3,2,1,10/02/18,7,10:40,3,1,1,15
2.02E+12,3,1,3,10/02/18,7,14:00,1,2,1,50
2.02E+12,3,2,1,09/02/18,6,15:35,2,1,1,29
2.02E+12,3,3,1,09/02/18,6,20:07,1,2,60,21
2.02E+12,3,3,1,10/02/18,7,13:15,1,1,42,0
2.02E+12,3,1,1,10/02/18,7,14:20,1,1,21,22
2.02E+12,3,5,1,10/02/18,7,14:09,1,1,1,42
2.02E+12,3,1,1,10/02/18,7,15:17,1,1,1,30
2.02E+12,3,1,1,10/02/18,7,14:40,1,1,54,38
2.02E+12,3,2,1,10/02/18,7,14:12,2,2,53,23
2.02E+12,3,2,1,10/02/18,7,15:40,2,1,28,23
2.02E+12,3,2,1,10/02/18,7,15:35,1,1,21,17
2.02E+12,3,1,1,10/02/18,7,16:26,1,1,27,50
2.02E+12,2,1,1,01/02/18,5,3:00,1,1,19,51
2.02E+12,3,2,1,10/02/18,7,15:57,1,1,37,32
2.02E+12,3,1,1,10/02/18,7,19:06,2,1,52,30
2.02E+12,3,2,1,10/02/18,7,16:09,1,1,54,26
2.02E+12,3,1,1,10/02/18,7,18:50,2,1,57,23
2.02E+12,3,2,2,10/02/18,7,16:00,1,1,37,41
2.02E+12,3,2,3,10/02/18,7,18:20,2,1,19,19
2.02E+12,3,2,1,10/02/18,7,19:00,3,2,1,28
2.02E+12,3,1,2,10/02/18,7,19:27,1,1,78,34
2.02E+12,3,2,1,10/02/18,7,19:25,1,1,26,38
2.02E+12,3,2,1,10/02/18,7,18:09,1,1,27,21
2.02E+12,3,2,1,09/02/18,6,17:53,2,1,31,31
2.02E+12,3,1,1,10/02/18,7,21:09,2,2,41,54
2.02E+12,3,3,1,10/02/18,7,16:47,2,1,30,58
2.02E+12,3,2,1,10/02/18,7,15:41,1,1,44,8
2.02E+12,3,1,1,10/02/18,7,20:23,2,1,37,14
2.02E+12,3,2,1,08/02/18,5,16:37,1,1,24,20
2.02E+12,3,2,1,10/02/18,7,19:35,2,2,46,10
2.02E+12,3,4,2,10/02/18,7,5:00,2,2,41,50
2.02E+12,3,2,1,10/02/18,7,19:29,2,1,71,26
2.02E+12,3,2,1,10/02/18,7,22:38,1,1,71,26
2.02E+12,3,2,1,10/02/18,7,19:15,1,2,71,34
2.02E+12,3,1,1,10/02/18,7,22:44,2,2,1,34
2.02E+12,3,2,1,10/02/18,7,19:40,1,2,57,28
2.02E+12,2,1,1,10/02/18,7,22:25,2,2,1,32
2.02E+12,3,1,1,10/02/18,7,20:50,1,1,69,27
2.02E+12,3,2,1,10/02/18,7,23:55,1,2,56,45
2.02E+12,3,2,2,10/02/18,7,15:50,1,1,47,31
2.02E+12,3,1,1,10/02/18,7,21:38,2,2,53,35
2.02E+12,3,1,1,11/02/18,1,0:08,2,1,75,29
2.02E+12,3,2,2,10/02/18,7,23:55,1,2,58,29
2.02E+12,3,2,1,10/02/18,7,21:55,1,2,73,26
2.02E+12,3,2,1,11/02/18,1,0:02,2,2,30,28
2.02E+12,3,2,2,11/02/18,1,2:05,1,1,35,25
2.02E+12,3,1,1,10/02/18,7,23:48,2,1,32,49
2.02E+12,3,2,1,11/02/18,1,1:00,1,1,40,36
2.02E+12,3,2,1,10/02/18,7,19:28,1,1,32,88
2.02E+12,3,2,1,11/02/18,1,1:45,1,1,55,65
2.02E+12,3,2,1,10/02/18,7,10:55,1,2,84,70
2.02E+12,3,2,2,11/02/18,1,7:00,1,1,46,56
2.02E+12,2,2,1,11/02/18,1,9:40,1,1,35,28
2.02E+12,3,2,1,11/02/18,1,9:15,2,2,39,29
2.02E+12,3,3,1,11/02/18,1,10:05,1,2,1,83
2.02E+12,3,2,1,11/02/18,1,6:55,1,2,18,16
2.02E+12,3,1,1,11/02/18,1,11:10,1,1,28,20
2.02E+12,3,2,2,11/02/18,1,10:30,2,1,26,28
2.02E+12,3,1,1,11/02/18,1,12:30,1,1,25,68
2.02E+12,3,2,1,11/02/18,1,12:07,1,2,55,28
2.02E+12,3,1,1,11/02/18,1,12:40,1,1,36,32
2.02E+12,3,1,1,11/02/18,1,14:00,1,2,43,51
2.02E+12,3,2,1,10/02/18,7,17:30,1,2,33,60
2.02E+12,3,2,1,11/02/18,1,12:25,1,2,37,65
2.02E+12,3,2,1,11/02/18,1,13:55,1,1,26,71
2.02E+12,3,3,1,11/02/18,1,13:46,1,2,47,51
2.02E+12,3,2,2,11/02/18,1,15:29,1,2,54,24
2.02E+12,3,1,1,11/02/18,1,13:15,1,2,40,50
2.02E+12,3,2,1,11/02/18,1,13:05,2,2,22,31
2.02E+12,3,1,1,10/02/18,7,18:50,1,2,46,26
2.02E+12,3,4,1,11/02/18,1,13:52,1,2,22,38
2.02E+12,3,2,5,11/02/18,1,16:00,1,2,26,28
2.02E+12,3,1,1,11/02/18,1,13:15,1,1,52,12
2.02E+12,3,3,1,11/02/18,1,14:11,1,2,32,33
2.02E+12,3,2,1,11/02/18,1,14:43,2,1,77,59
2.02E+12,3,1,1,11/02/18,1,18:00,1,1,76,59
2.02E+12,3,1,1,11/02/18,1,16:25,3,2,1,23
2.02E+12,3,2,2,11/02/18,1,17:55,3,2,1,23
2.02E+12,3,3,1,11/02/18,1,17:50,1,1,63,14
2.02E+12,3,1,1,11/02/18,1,14:50,2,1,35,34
2.02E+12,2,3,1,11/02/18,1,20:08,1,1,57,29
2.02E+12,3,2,1,11/02/18,1,15:45,1,2,51,38
2.02E+12,3,1,1,11/02/18,1,20:13,1,2,46,24
2.02E+12,3,2,2,11/02/18,1,17:22,1,2,22,16
2.02E+12,3,2,1,08/02/18,5,13:45,1,1,19,60
2.02E+12,3,2,1,11/02/18,1,13:25,2,2,31,37
2.02E+12,3,2,1,11/02/18,1,21:05,2,1,32,29
2.02E+12,3,2,2,11/02/18,1,21:40,1,1,26,30
2.02E+12,3,2,1,12/02/18,2,0:40,2,2,30,24
2.02E+12,3,3,1,12/02/18,2,2:15,3,1,1,31
2.02E+12,3,1,1,11/02/18,1,23:15,2,1,30,34
2.02E+12,3,2,1,11/02/18,1,13:40,1,1,1,13
2.02E+12,2,1,1,10/02/18,7,18:00,1,1,20,23
2.02E+12,3,2,1,11/02/18,1,12:30,3,1,1,39
2.02E+12,2,1,1,12/02/18,2,7:30,1,2,39,19
2.02E+12,3,1,1,12/02/18,2,7:45,1,1,51,57
2.02E+12,3,2,1,12/02/18,2,8:00,2,1,20,56
2.02E+12,3,2,1,12/02/18,2,9:00,2,1,48,33
2.02E+12,3,1,1,23/01/18,3,6:32,1,1,26,35
2.02E+12,3,2,1,26/01/18,6,9:40,1,1,53,18
2.02E+12,3,2,1,30/01/18,3,10:20,1,1,54,41
2.02E+12,3,1,1,12/02/18,2,9:43,1,1,32,4
2.02E+12,3,2,1,08/01/18,2,8:40,1,1,38,32
2.02E+12,2,1,1,12/02/18,2,9:30,3,1,1,1
2.02E+12,3,2,1,12/02/18,2,9:50,1,1,27,1
2.02E+12,1,1,1,12/02/18,2,8:10,1,1,28,32
2.02E+12,3,1,2,12/02/18,2,9:45,1,1,42,49
2.02E+12,3,2,1,12/02/18,2,9:50,1,1,73,46
2.02E+12,3,1,1,12/02/18,2,10:50,1,1,23,1
2.02E+12,3,2,1,10/02/18,7,21:00,1,1,23,50
2.02E+12,3,2,1,12/02/18,2,7:30,3,2,1,33
2.02E+12,2,1,1,12/02/18,2,7:00,1,2,29,43
2.02E+12,3,2,1,15/01/18,2,13:30,1,1,44,38
2.02E+12,3,3,3,11/02/18,1,14:10,1,1,40,59
2.02E+12,3,1,1,12/02/18,2,10:19,1,2,89,1
2.02E+12,3,1,1,12/02/18,2,7:17,1,1,27,71
2.02E+12,2,1,1,12/02/18,2,11:47,3,1,1,9
2.02E+12,2,1,1,12/02/18,2,12:39,3,1,1,36
2.02E+12,2,1,1,12/02/18,2,11:19,1,2,1,22
2.02E+12,3,2,1,10/02/18,7,19:24,1,1,19,12
2.02E+12,3,2,1,28/01/18,1,19:00,2,2,31,63
2.02E+12,3,2,1,12/02/18,2,8:30,1,2,37,49
2.02E+12,3,1,1,12/02/18,2,12:14,1,1,28,81
2.02E+12,3,1,1,12/02/18,2,10:05,3,1,1,44
2.02E+12,3,2,1,11/02/18,1,18:45,1,1,1,22
2.02E+12,3,2,1,12/02/18,2,13:11,1,2,59,25
2.02E+12,2,1,1,11/01/18,5,6:05,1,1,44,32
2.02E+12,3,3,1,12/02/18,2,10:00,2,1,55,41
2.02E+12,3,2,1,04/02/18,1,4:10,1,1,52,26
2.02E+12,3,2,2,12/02/18,2,13:00,1,1,38,31
2.02E+12,3,2,1,12/02/18,2,13:48,2,1,28,24
2.02E+12,3,1,1,12/02/18,2,12:50,1,2,43,46
2.02E+12,1,1,1,12/02/18,2,10:56,2,1,23,17
2.02E+12,3,1,1,12/02/18,2,7:07,1,2,49,65
2.02E+12,3,2,1,11/02/18,1,14:40,1,2,43,75
2.02E+12,2,4,1,11/02/18,1,4:00,1,1,41,28
2.02E+12,3,2,1,30/01/18,3,18:20,1,2,1,36
2.02E+12,3,2,1,12/02/18,2,8:15,1,2,47,48
2.02E+12,3,2,1,01/02/18,5,12:30,1,1,37,32
2.02E+12,2,1,1,12/02/18,2,13:10,1,1,75,26
2.02E+12,2,2,1,12/02/18,2,13:22,3,2,1,23
2.02E+12,2,2,1,12/02/18,2,13:25,1,1,64,86
2.02E+12,3,2,1,03/02/18,7,14:25,2,1,31,45
2.02E+12,3,2,1,12/02/18,2,14:40,2,2,45,28
2.02E+12,3,2,1,12/02/18,2,15:00,3,1,1,5
2.02E+12,3,1,1,10/02/18,7,15:30,1,1,49,71
2.02E+12,3,3,1,12/02/18,2,15:55,1,1,43,85
2.02E+12,3,2,1,12/02/18,2,16:33,3,1,1,30
2.02E+12,3,1,2,12/02/18,2,17:55,1,1,46,28
2.02E+12,2,2,1,12/02/18,2,17:45,1,1,1,26
2.02E+12,3,2,1,12/02/18,2,7:25,1,2,78,1
2.02E+12,3,2,1,12/02/18,2,18:20,1,2,24,58
2.02E+12,2,2,1,12/02/18,2,10:00,1,1,31,60
2.02E+12,2,1,1,12/02/18,2,14:30,2,2,23,45
2.02E+12,3,2,1,12/02/18,2,17:30,3,2,1,22
2.02E+12,3,2,1,12/02/18,2,15:40,2,1,65,28
2.02E+12,3,1,2,10/02/18,7,21:15,2,2,38,82
2.02E+12,3,2,1,12/02/18,2,20:01,3,2,1,52
2.02E+12,3,2,1,12/02/18,2,13:50,2,2,38,14
2.02E+12,3,2,2,12/02/18,2,16:58,1,1,1,41
2.02E+12,3,2,1,10/02/18,7,19:50,1,2,31,50
2.02E+12,3,2,1,12/02/18,2,18:52,1,1,31,28
2.02E+12,3,2,1,12/02/18,2,16:10,1,1,18,27
2.02E+12,3,1,1,12/02/18,2,20:25,2,1,33,42
2.02E+12,3,2,1,12/02/18,2,11:15,2,1,70,44
2.02E+12,3,1,1,12/02/18,2,16:31,1,1,30,13
2.02E+12,3,2,1,12/02/18,2,18:55,1,1,24,72
2.02E+12,2,1,1,12/02/18,2,18:33,1,1,33,21
2.02E+12,3,2,1,12/02/18,2,21:31,1,2,54,20
2.02E+12,3,2,1,10/02/18,7,16:25,1,2,30,35
2.02E+12,3,2,1,12/02/18,2,18:30,1,2,1,64
2.02E+12,2,2,1,12/02/18,2,21:45,2,1,37,59
2.02E+12,3,2,1,12/02/18,2,18:15,1,2,35,1
2.02E+12,3,1,1,12/02/18,2,22:10,1,1,33,1
2.02E+12,3,1,2,12/02/18,2,21:30,1,1,39,26
2.02E+12,3,1,2,12/02/18,2,14:00,1,2,22,25
2.02E+12,3,2,1,12/02/18,2,17:58,1,2,29,56
2.02E+12,2,1,1,12/02/18,2,6:10,1,1,1,55
2.02E+12,3,5,2,12/02/18,2,23:27,3,1,1,6
2.02E+12,2,1,1,12/02/18,2,21:40,1,2,50,22
2.02E+12,3,1,1,13/02/18,3,1:30,1,1,17,22
2.02E+12,2,1,1,12/01/18,6,22:20,1,2,1,57
2.02E+12,2,2,1,12/02/18,2,22:28,2,1,59,15
2.02E+12,3,2,1,13/02/18,3,6:05,2,1,83,14
2.02E+12,3,3,2,13/02/18,3,5:44,1,2,59,40
2.02E+12,2,2,1,12/02/18,2,23:10,1,2,43,27
2.02E+12,3,2,1,13/02/18,3,7:35,2,2,1,17
2.02E+12,3,1,1,15/01/18,2,19:40,1,1,40,46
2.02E+12,3,2,1,20/01/18,7,14:00,1,1,1,23
2.02E+12,3,2,1,13/02/18,3,7:35,3,1,1,1
2.02E+12,3,2,2,13/02/18,3,8:45,1,1,30,1
2.02E+12,3,2,1,13/02/18,3,7:47,1,1,47,26
2.02E+12,3,2,1,22/01/18,2,19:08,1,1,19,40
2.02E+12,3,1,2,13/02/18,3,9:40,2,1,26,36
2.02E+12,3,1,1,09/02/18,6,11:50,1,2,33,79
2.02E+12,3,2,2,03/02/18,7,16:55,1,2,33,36
2.02E+12,3,2,1,10/02/18,7,14:00,1,1,20,21
2.02E+12,3,2,1,12/02/18,2,13:42,1,1,25,6
2.02E+12,3,2,1,12/02/18,2,19:33,1,1,36,41
2.02E+12,2,2,1,13/02/18,3,8:02,1,2,31,22
2.02E+12,3,2,1,13/02/18,3,12:10,3,1,1,25
2.02E+12,3,2,1,13/02/18,3,11:45,1,1,59,30
2.02E+12,3,2,1,13/02/18,3,11:00,2,1,32,30
2.02E+12,3,1,1,13/02/18,3,10:31,2,1,49,51
2.02E+12,3,2,1,01/02/18,5,11:05,3,1,1,49
2.02E+12,3,1,1,13/02/18,3,7:15,3,2,1,31
2.02E+12,3,2,1,13/02/18,3,12:15,3,1,1,35
2.02E+12,3,2,1,13/02/18,3,11:00,3,1,1,1
2.02E+12,3,2,1,09/01/18,3,18:12,2,2,55,37
2.02E+12,3,2,1,13/02/18,3,12:40,1,1,26,36
2.02E+12,3,2,1,13/02/18,3,11:30,1,1,60,35
2.02E+12,3,1,1,01/02/18,5,13:00,2,2,33,15
2.02E+12,3,1,1,13/02/18,3,9:07,1,2,48,12
2.02E+12,3,1,1,13/02/18,3,12:17,2,2,45,41
2.02E+12,3,1,2,13/02/18,3,13:26,2,1,39,19
2.02E+12,2,2,3,13/02/18,3,12:40,2,1,48,84
2.02E+12,3,1,1,30/01/18,3,7:40,1,1,27,68
2.02E+12,2,1,1,10/01/18,4,10:30,1,1,64,21
2.02E+12,3,2,1,07/02/18,4,19:00,1,1,32,22
2.02E+12,3,2,2,13/02/18,3,9:00,1,1,32,30
2.02E+12,3,2,1,13/02/18,3,15:25,3,1,1,93
2.02E+12,3,2,1,13/02/18,3,14:16,3,2,1,39
2.02E+12,2,2,1,13/02/18,3,9:45,1,2,49,2
2.02E+12,3,2,1,13/02/18,3,17:10,1,1,29,44
2.02E+12,3,1,2,13/02/18,3,17:20,1,2,62,31
2.02E+12,3,1,1,13/02/18,3,17:35,1,1,32,81
2.02E+12,3,2,1,13/02/18,3,17:00,1,1,70,86
2.02E+12,2,1,1,13/02/18,3,17:42,1,2,46,32
2.02E+12,2,2,1,13/02/18,3,16:30,2,1,65,29
2.02E+12,3,2,2,13/02/18,3,18:30,1,2,25,1
2.02E+12,3,2,1,13/02/18,3,17:55,2,2,52,27
2.02E+12,3,1,1,13/02/18,3,18:40,1,1,64,27
2.02E+12,3,1,1,13/02/18,3,18:28,1,2,31,75
2.02E+12,3,2,1,13/02/18,3,15:00,2,1,30,22
2.02E+12,3,1,1,13/02/18,3,15:26,2,2,62,22
2.02E+12,3,1,1,13/02/18,3,19:49,2,1,51,79
2.02E+12,3,1,1,13/02/18,3,19:00,3,1,1,20
2.02E+12,3,1,1,13/02/18,3,18:29,2,1,38,1
2.02E+12,3,2,1,13/02/18,3,12:20,1,1,1,53
2.02E+12,3,1,1,12/02/18,2,19:00,1,2,47,6
2.02E+12,2,1,1,13/02/18,3,14:05,1,1,22,24
2.02E+12,3,2,1,13/02/18,3,18:15,1,1,29,36
2.02E+12,2,2,1,13/02/18,3,18:25,1,1,29,23
2.02E+12,3,2,1,13/02/18,3,16:46,1,1,28,44
2.02E+12,3,1,1,13/02/18,3,19:00,1,1,28,43
2.02E+12,3,2,1,13/02/18,3,19:30,1,2,49,42
2.02E+12,3,1,1,13/02/18,3,6:00,1,2,20,85
2.02E+12,3,2,1,13/02/18,3,7:45,1,2,21,84
2.02E+12,3,2,1,13/02/18,3,19:15,3,2,1,81
2.02E+12,3,2,1,13/02/18,3,20:58,3,2,1,44
2.02E+12,3,2,1,13/02/18,3,21:03,3,1,1,1
2.02E+12,3,2,1,03/02/18,7,16:42,3,1,1,27
2.02E+12,3,1,1,13/02/18,3,21:49,3,1,1,43
2.02E+12,3,2,1,13/02/18,3,23:10,1,1,62,21
2.02E+12,2,1,1,13/02/18,3,22:58,1,1,30,33
2.02E+12,3,2,1,13/02/18,3,23:50,1,1,33,21
2.02E+12,2,2,1,14/02/18,4,1:10,1,1,46,32
2.02E+12,3,1,1,13/02/18,3,19:49,1,1,19,39
2.02E+12,3,2,1,14/02/18,4,0:10,2,1,32,27
2.02E+12,2,1,1,14/02/18,4,4:00,3,1,1,34
2.02E+12,3,2,1,13/02/18,3,23:36,2,2,31,29
2.02E+12,3,1,1,13/02/18,3,22:44,1,2,52,44
2.02E+12,3,1,1,14/02/18,4,5:53,1,1,26,72
2.02E+12,3,2,1,14/02/18,4,6:40,2,2,32,36
2.02E+12,3,1,1,14/02/18,4,6:59,1,1,1,49
2.02E+12,2,2,1,14/02/18,4,7:55,2,1,19,23
2.02E+12,3,2,1,13/02/18,3,9:15,1,2,35,26
2.02E+12,3,2,1,23/01/18,3,17:00,2,1,1,12
2.02E+12,3,2,2,14/02/18,4,8:17,1,2,1,34
2.02E+12,3,2,1,13/02/18,3,15:29,1,1,29,20
2.02E+12,3,2,1,14/02/18,4,8:45,1,1,27,41
2.02E+12,3,2,1,13/02/18,3,11:25,2,1,1,49
2.02E+12,3,2,1,23/01/18,3,18:00,2,2,31,15
2.02E+12,3,1,1,14/02/18,4,6:40,1,1,1,43
2.02E+12,2,1,1,09/02/18,6,23:30,1,1,87,38
2.02E+12,2,1,1,14/02/18,4,8:58,3,2,1,54
2.02E+12,3,1,1,11/02/18,1,2:30,3,1,1,40
2.02E+12,3,1,1,13/02/18,3,14:49,3,2,1,60
2.02E+12,3,2,1,14/02/18,4,10:52,3,1,1,1
2.02E+12,2,1,1,13/02/18,3,12:30,2,1,18,33
2.02E+12,3,1,1,14/02/18,4,7:46,1,2,56,30
2.02E+12,3,2,1,10/02/18,7,23:16,1,2,33,33
2.02E+12,3,2,1,04/02/18,1,13:44,1,1,28,28
2.02E+12,3,2,1,14/02/18,4,6:48,2,1,24,40
2.02E+12,3,2,1,14/02/18,4,9:25,2,1,37,7
2.02E+12,3,2,1,14/02/18,4,11:45,3,1,1,35
2.02E+12,3,1,1,13/02/18,3,17:20,2,1,74,29
2.02E+12,3,2,1,14/02/18,4,13:00,1,2,55,12
2.02E+12,3,2,2,13/02/18,3,19:10,1,1,21,71
2.02E+12,3,2,1,14/02/18,4,14:40,1,1,48,24
2.02E+12,3,2,1,14/02/18,4,6:50,1,1,34,12
2.02E+12,2,2,1,14/02/18,4,12:31,1,1,21,25
2.02E+12,3,2,1,14/02/18,4,12:30,1,1,34,41
2.02E+12,3,2,1,07/02/18,4,11:58,1,1,34,30
2.02E+12,2,1,1,09/01/18,3,20:20,1,2,18,37
2.02E+12,3,2,1,14/02/18,4,14:00,1,2,37,27
2.02E+12,3,2,1,14/02/18,4,8:50,1,1,89,75
2.02E+12,3,1,1,29/01/18,2,8:35,1,1,67,41
2.02E+12,3,1,1,14/02/18,4,13:23,2,1,38,47
2.02E+12,3,1,1,31/01/18,4,19:10,2,1,23,30
2.02E+12,3,1,1,14/02/18,4,0:30,1,2,42,24
2.02E+12,3,2,2,13/02/18,3,18:00,1,1,37,28
2.02E+12,3,2,1,14/02/18,4,10:45,2,2,29,32
2.02E+12,2,2,1,12/02/18,2,16:05,1,1,42,40
2.02E+12,3,2,1,13/02/18,3,19:30,3,1,1,56
2.02E+12,3,2,1,08/02/18,5,18:50,2,2,23,25
2.02E+12,3,2,1,13/02/18,3,18:10,1,1,83,36
2.02E+12,3,1,1,14/02/18,4,15:05,1,2,46,79
2.02E+12,3,2,1,14/02/18,4,12:08,1,1,31,17
2.02E+12,2,1,1,14/02/18,4,18:45,1,1,34,13
2.02E+12,3,2,2,14/02/18,4,17:45,1,2,1,52
2.02E+12,3,1,1,13/02/18,3,13:25,1,1,28,73
2.02E+12,3,2,1,14/02/18,4,18:27,1,2,43,52
2.02E+12,3,1,1,14/02/18,4,17:55,2,1,33,24
2.02E+12,3,2,1,14/02/18,4,13:55,1,2,36,46
2.02E+12,3,3,1,12/02/18,2,12:40,1,2,41,47
2.02E+12,3,1,1,14/02/18,4,17:54,2,1,31,44
2.02E+12,3,2,1,14/02/18,4,18:55,1,1,29,48
2.02E+12,3,1,1,14/02/18,4,18:55,1,2,34,22
2.02E+12,3,2,1,14/02/18,4,19:16,2,2,26,27
2.02E+12,3,2,1,14/02/18,4,16:25,1,1,64,13
2.02E+12,3,1,1,14/02/18,4,17:35,1,1,22,34
2.02E+12,3,2,1,14/02/18,4,18:00,3,1,1,31
2.02E+12,3,2,1,14/02/18,4,16:20,1,1,25,51
2.02E+12,3,2,2,14/02/18,4,19:50,1,2,1,17
2.02E+12,3,2,1,14/02/18,4,18:10,2,1,31,26
2.02E+12,3,2,1,14/02/18,4,18:16,1,1,43,27
2.02E+12,3,1,1,14/02/18,4,18:40,1,2,34,45
2.02E+12,3,2,1,14/02/18,4,20:30,1,1,30,33
2.02E+12,3,3,1,14/02/18,4,18:30,3,1,1,49
2.02E+12,3,2,1,14/02/18,4,18:16,1,2,31,33
2.02E+12,3,1,1,14/02/18,4,20:10,1,2,27,54
2.02E+12,3,2,2,14/02/18,4,19:45,3,1,1,34
2.02E+12,3,3,2,14/02/18,4,8:55,1,1,32,26
2.02E+12,3,2,1,14/02/18,4,20:48,1,1,47,13
2.02E+12,3,3,2,14/02/18,4,21:04,2,2,32,19
2.02E+12,3,1,1,14/02/18,4,23:01,1,1,23,74
2.02E+12,3,1,1,14/02/18,4,18:45,1,2,38,49
2.02E+12,3,4,1,14/02/18,4,22:30,3,1,1,1
2.02E+12,3,2,1,14/02/18,4,6:30,1,1,36,35
2.02E+12,3,2,1,14/02/18,4,22:14,1,1,26,56
2.02E+12,3,1,1,15/02/18,5,0:40,1,2,27,48
2.02E+12,3,2,2,13/02/18,3,21:03,2,1,25,20
2.02E+12,3,2,1,14/02/18,4,21:30,1,1,20,19
2.02E+12,2,2,1,15/02/18,5,1:36,1,1,24,20
2.02E+12,3,2,1,14/02/18,4,23:02,1,1,31,57
2.02E+12,3,2,1,15/02/18,5,6:20,1,1,22,28
2.02E+12,3,3,1,15/02/18,5,8:00,3,1,1,31
2.02E+12,3,2,1,15/02/18,5,8:47,3,2,1,31
2.02E+12,3,2,1,22/01/18,2,12:30,1,1,42,24
2.02E+12,3,2,1,01/02/18,5,15:30,1,1,15,9
2.02E+12,3,1,1,24/01/18,4,6:45,1,1,43,23
2.02E+12,3,2,1,14/02/18,4,12:30,1,1,26,31
2.02E+12,3,2,1,14/02/18,4,17:15,1,2,22,42
2.02E+12,3,3,2,14/02/18,4,16:40,2,1,45,29
2.02E+12,3,2,1,15/02/18,5,8:05,2,1,57,28
2.02E+12,3,1,1,15/02/18,5,7:23,2,1,26,43
2.02E+12,3,2,1,14/02/18,4,20:00,1,1,45,51
2.02E+12,3,2,1,01/02/18,5,22:45,1,1,37,23
2.02E+12,3,1,1,31/01/18,4,6:15,1,2,20,29
2.02E+12,3,1,1,14/02/18,4,20:05,1,1,21,34
2.02E+12,3,2,1,14/02/18,4,19:05,1,2,1,25
2.02E+12,3,1,1,14/02/18,4,15:30,1,2,35,47
2.02E+12,3,2,1,14/02/18,4,14:20,2,2,26,49
2.02E+12,3,2,1,14/02/18,4,20:45,2,1,24,35
2.02E+12,3,2,1,15/02/18,5,8:23,1,2,17,15
2.02E+12,3,2,2,15/02/18,5,10:00,1,1,56,18
2.02E+12,3,2,1,15/02/18,5,9:03,3,1,1,54
2.02E+12,3,1,1,15/02/18,5,13:20,1,1,37,85
2.02E+12,3,2,1,15/02/18,5,11:00,1,1,44,34
